User_ID,Backup_ID,Action,Timestamp,IP,Device,Status,Reason
U092,B208,Delete,2026-03-26 07:16:52,135.137.101.232,Personal,Denied,RBAC rule
U020,B090,Delete,2026-01-01 15:39:38,168.35.82.202,Personal,Allowed,Access granted
U059,B134,Restore,2026-03-13 06:28:33,4.55.114.94,Personal,Denied,RBAC rule
U091,B289,List,2026-04-01 01:47:36,22.50.9.186,Personal,Allowed,Access granted
U058,B134,List,2026-01-26 18:55:00,93.135.188.63,Personal,Denied,RBAC rule
U022,B013,Download,2026-01-05 09:35:15,161.205.17.117,Personal,Allowed,Access granted
U039,B145,Download,2026-01-12 06:51:12,81.61.70.134,Corporate,Allowed,Access granted
U052,B029,Delete,2026-01-24 02:53:52,106.231.220.93,Corporate,Allowed,Access granted
U017,B108,Delete,2026-03-24 19:48:13,158.234.27.87,Personal,Allowed,Access granted
U028,B221,Delete,2026-01-15 17:51:05,113.190.77.79,Personal,Allowed,Access granted
U093,B167,List,2026-03-02 02:24:33,76.78.102.251,Personal,Denied,RBAC rule
U027,B083,Download,2026-03-06 21:44:49,61.166.237.181,Personal,Allowed,Access granted
U010,B062,Download,2026-02-28 05:07:18,191.65.111.62,Personal,Allowed,Access granted
U024,B054,List,2026-01-22 15:53:51,96.181.168.220,Personal,Allowed,Access granted
U050,B109,List,2026-01-30 13:04:33,23.144.179.243,Corporate,Allowed,Access granted
U026,B026,Restore,2026-03-08 07:42:08,136.176.162.14,Personal,Allowed,Access granted
U007,B040,Download,2026-02-24 22:11:27,57.41.187.206,Personal,Allowed,Access granted
U060,B144,Download,2026-02-06 15:23:07,202.122.215.237,Corporate,Denied,RBAC rule
U087,B161,Restore,2026-02-23 03:02:45,110.112.70.11,Corporate,Denied,RBAC rule
U045,B281,Download,2026-03-01 06:40:54,18.56.148.14,Personal,Allowed,Access granted
U092,B242,Download,2026-01-08 09:04:46,17.185.101.108,Personal,Allowed,Access granted
U039,B094,List,2026-02-19 09:34:25,12.223.88.36,Corporate,Denied,RBAC rule
U021,B265,Download,2026-02-23 15:06:40,211.77.193.79,Personal,Denied,RBAC rule
U050,B137,Delete,2026-01-11 11:46:57,96.183.203.145,Corporate,Allowed,Access granted
U033,B100,Delete,2026-03-23 15:54:09,23.67.240.16,Personal,Denied,RBAC rule
U016,B099,Download,2026-03-08 13:23:25,14.225.155.172,Personal,Denied,RBAC rule
U096,B230,Delete,2026-02-28 20:27:31,162.132.6.234,Corporate,Denied,RBAC rule
U040,B220,List,2026-02-24 15:52:27,166.71.39.5,Personal,Denied,RBAC rule
U027,B244,Download,2026-02-22 04:07:22,118.229.176.165,Personal,Allowed,Access granted
U041,B075,Download,2026-02-25 22:53:24,185.251.193.177,Corporate,Denied,RBAC rule
U049,B115,Delete,2026-01-07 11:12:03,95.200.186.95,Corporate,Allowed,Access granted
U087,B214,Download,2026-01-11 01:57:30,177.173.149.25,Corporate,Denied,RBAC rule
U047,B233,Restore,2026-02-05 05:10:47,96.226.151.244,Personal,Denied,RBAC rule
U070,B015,Download,2026-03-16 14:29:06,200.157.48.125,Corporate,Allowed,Access granted
U012,B110,Download,2026-02-05 14:31:02,126.103.203.75,Corporate,Allowed,Access granted
U097,B182,List,2026-04-01 13:21:03,93.62.188.149,Personal,Allowed,Access granted
U017,B240,Download,2026-03-10 19:19:10,145.232.30.22,Corporate,Allowed,Access granted
U024,B185,List,2026-03-10 18:51:23,170.219.125.213,Corporate,Allowed,Access granted
U007,B110,List,2026-02-05 19:38:50,69.54.66.25,Corporate,Denied,RBAC rule
U053,B227,Restore,2026-03-20 05:35:14,146.187.110.34,Personal,Denied,RBAC rule
U042,B210,List,2026-03-21 11:46:08,53.174.219.220,Corporate,Allowed,Access granted
U080,B096,Restore,2026-01-28 15:02:18,40.252.199.85,Corporate,Allowed,Access granted
U061,B097,Download,2026-03-11 08:31:17,101.20.90.148,Personal,Allowed,Access granted
U066,B261,Download,2026-03-23 03:57:28,100.5.123.151,Corporate,Allowed,Access granted
U059,B002,Restore,2026-03-29 18:49:11,119.113.12.32,Personal,Denied,RBAC rule
U009,B208,Restore,2026-02-13 08:20:36,59.165.123.17,Corporate,Allowed,Access granted
U044,B257,List,2026-01-18 20:33:28,92.85.198.107,Personal,Denied,RBAC rule
U100,B101,Delete,2026-01-07 13:30:33,220.54.86.152,Corporate,Allowed,Access granted
U069,B300,Restore,2026-02-22 07:39:22,139.118.230.255,Personal,Allowed,Access granted
U083,B205,Delete,2026-01-18 20:36:15,208.190.149.125,Personal,Allowed,Access granted
U007,B123,Delete,2026-03-30 03:28:13,159.235.124.171,Corporate,Denied,RBAC rule
U095,B192,Restore,2026-02-04 16:50:33,181.22.246.173,Personal,Denied,RBAC rule
U088,B275,Download,2026-03-10 03:44:39,39.34.216.111,Corporate,Denied,RBAC rule
U092,B081,Download,2026-03-03 00:53:23,38.161.109.122,Corporate,Allowed,Access granted
U058,B009,List,2026-03-06 00:04:45,209.227.63.217,Corporate,Denied,RBAC rule
U060,B018,Restore,2026-02-22 05:42:38,12.143.233.16,Corporate,Denied,RBAC rule
U023,B245,List,2026-01-05 21:48:22,20.153.57.68,Corporate,Denied,RBAC rule
U072,B210,Restore,2026-02-19 11:37:06,110.24.119.235,Corporate,Denied,RBAC rule
U049,B246,Delete,2026-02-15 01:41:43,43.39.44.58,Personal,Denied,RBAC rule
U045,B056,Delete,2026-03-07 00:00:44,129.4.169.96,Personal,Allowed,Access granted
U035,B135,List,2026-01-24 07:45:20,41.36.144.210,Personal,Allowed,Access granted
U041,B231,List,2026-03-10 13:46:14,10.85.54.52,Corporate,Allowed,Access granted
U037,B148,Download,2026-03-22 18:10:41,84.16.213.61,Corporate,Allowed,Access granted
U015,B263,List,2026-03-02 01:54:26,68.4.36.186,Corporate,Denied,RBAC rule
U085,B060,List,2026-02-06 13:21:12,120.128.152.151,Personal,Allowed,Access granted
U013,B143,Restore,2026-03-13 23:34:50,98.233.198.44,Personal,Allowed,Access granted
U035,B205,Download,2026-02-28 19:15:21,59.215.157.11,Personal,Denied,RBAC rule
U005,B277,Download,2026-02-15 02:30:08,124.110.182.75,Personal,Denied,RBAC rule
U073,B183,Delete,2026-03-13 19:28:05,135.16.236.246,Corporate,Denied,RBAC rule
U028,B266,Delete,2026-01-22 23:46:21,179.101.48.137,Personal,Denied,RBAC rule
U046,B061,Download,2026-01-29 08:15:38,78.117.30.246,Corporate,Allowed,Access granted
U091,B275,List,2026-01-07 01:22:12,156.4.188.234,Personal,Denied,RBAC rule
U097,B180,Download,2026-03-09 13:26:03,195.254.105.34,Personal,Denied,RBAC rule
U003,B263,List,2026-02-13 09:50:37,101.198.88.193,Corporate,Denied,RBAC rule
U082,B020,List,2026-01-02 01:31:09,129.14.45.38,Corporate,Allowed,Access granted
U031,B158,Restore,2026-02-06 18:37:18,213.9.92.44,Personal,Allowed,Access granted
U085,B068,Restore,2026-02-16 03:33:08,111.189.3.38,Personal,Allowed,Access granted
U037,B177,Restore,2026-02-27 18:41:04,10.182.230.104,Personal,Allowed,Access granted
U086,B207,Download,2026-02-08 19:17:22,106.53.125.89,Corporate,Allowed,Access granted
U066,B237,Restore,2026-01-12 03:51:31,85.70.193.63,Personal,Allowed,Access granted
U002,B230,Delete,2026-03-20 02:23:19,180.153.69.124,Corporate,Denied,RBAC rule
U037,B117,List,2026-02-28 18:30:17,154.23.132.149,Personal,Denied,RBAC rule
U072,B284,List,2026-02-26 11:23:28,17.200.163.76,Corporate,Denied,RBAC rule
U042,B255,Download,2026-03-09 13:25:01,197.85.251.242,Corporate,Allowed,Access granted
U056,B081,Download,2026-03-20 09:47:37,84.152.141.50,Corporate,Denied,RBAC rule
U057,B074,Delete,2026-03-24 00:47:45,5.44.147.172,Personal,Allowed,Access granted
U091,B162,Delete,2026-01-21 21:21:52,108.129.107.47,Personal,Denied,RBAC rule
U093,B228,Delete,2026-02-24 02:15:40,172.26.38.32,Corporate,Denied,RBAC rule
U066,B222,Download,2026-02-04 21:38:33,91.10.103.213,Corporate,Denied,RBAC rule
U094,B113,List,2026-03-12 17:05:34,128.8.18.166,Corporate,Denied,RBAC rule
U086,B261,Delete,2026-01-20 11:29:49,35.171.207.100,Corporate,Denied,RBAC rule
U025,B183,Restore,2026-02-03 00:55:47,62.47.75.106,Corporate,Allowed,Access granted
U064,B286,List,2026-03-25 16:09:48,61.157.6.106,Personal,Denied,RBAC rule
U092,B045,Restore,2026-02-03 06:18:59,101.85.24.163,Corporate,Denied,RBAC rule
U028,B147,Download,2026-03-18 06:53:30,129.136.118.150,Personal,Allowed,Access granted
U037,B014,List,2026-02-21 14:06:18,4.153.94.70,Corporate,Allowed,Access granted
U047,B072,Delete,2026-03-06 10:19:44,18.200.207.180,Personal,Denied,RBAC rule
U029,B086,Restore,2026-01-29 19:14:53,54.4.194.146,Personal,Allowed,Access granted
U052,B167,List,2026-03-24 13:23:34,186.4.206.88,Corporate,Allowed,Access granted
U078,B142,Delete,2026-02-24 23:54:02,77.30.127.138,Corporate,Allowed,Access granted
U055,B177,List,2026-01-10 00:18:09,181.153.226.206,Personal,Denied,RBAC rule
U037,B034,Delete,2026-01-09 04:32:14,43.26.248.102,Corporate,Denied,RBAC rule
U095,B175,Delete,2026-03-16 22:32:14,27.117.110.134,Personal,Allowed,Access granted
U008,B234,Download,2026-02-16 22:07:06,131.250.193.230,Corporate,Allowed,Access granted
U060,B151,Restore,2026-03-13 15:49:49,159.81.46.242,Personal,Denied,RBAC rule
U089,B001,List,2026-03-05 18:27:01,196.89.29.17,Corporate,Allowed,Access granted
U015,B149,Restore,2026-03-02 09:10:05,99.243.207.20,Corporate,Allowed,Access granted
U048,B104,List,2026-03-10 13:08:15,149.184.212.187,Corporate,Allowed,Access granted
U062,B177,Download,2026-03-06 13:43:06,97.180.39.202,Personal,Allowed,Access granted
U086,B048,Restore,2026-02-06 01:18:53,153.39.53.225,Personal,Allowed,Access granted
U011,B011,Delete,2026-03-31 06:16:32,13.177.100.174,Corporate,Denied,RBAC rule
U041,B075,List,2026-02-24 18:19:20,182.41.191.171,Personal,Allowed,Access granted
U094,B293,Restore,2026-03-14 19:26:10,76.230.16.84,Corporate,Denied,RBAC rule
U071,B283,List,2026-01-30 14:42:14,32.159.70.245,Corporate,Denied,RBAC rule
U096,B282,Restore,2026-03-01 03:53:09,10.58.106.153,Corporate,Allowed,Access granted
U046,B162,List,2026-01-03 18:39:20,100.211.100.197,Corporate,Allowed,Access granted
U058,B106,List,2026-02-23 11:56:05,137.211.80.7,Personal,Allowed,Access granted
U072,B042,List,2026-02-17 19:32:01,203.197.69.124,Corporate,Denied,RBAC rule
U075,B274,Restore,2026-03-19 14:24:42,149.215.175.164,Personal,Allowed,Access granted
U099,B269,Download,2026-03-07 06:17:19,176.69.242.63,Personal,Denied,RBAC rule
U052,B243,Restore,2026-01-25 06:47:06,75.245.127.210,Corporate,Allowed,Access granted
U087,B129,List,2026-01-20 15:42:25,170.160.99.195,Corporate,Denied,RBAC rule
U097,B098,List,2026-01-05 16:58:21,114.137.23.110,Corporate,Allowed,Access granted
U061,B164,List,2026-01-22 20:50:09,2.208.79.62,Personal,Allowed,Access granted
U020,B208,Delete,2026-01-30 17:12:07,46.131.148.105,Personal,Allowed,Access granted
U057,B078,Delete,2026-02-18 02:41:43,103.15.149.197,Corporate,Denied,RBAC rule
U099,B121,Download,2026-02-28 06:51:24,95.226.116.96,Corporate,Allowed,Access granted
U091,B141,List,2026-02-14 06:46:48,52.155.170.214,Personal,Denied,RBAC rule
U048,B229,Download,2026-03-14 09:38:51,41.81.104.219,Personal,Allowed,Access granted
U084,B108,Delete,2026-01-07 01:55:45,37.128.204.255,Personal,Allowed,Access granted
U076,B203,Download,2026-02-15 10:25:43,175.187.135.163,Personal,Allowed,Access granted
U068,B271,Download,2026-03-14 11:23:27,30.179.156.31,Corporate,Allowed,Access granted
U045,B231,Download,2026-03-22 22:42:18,74.151.133.53,Corporate,Denied,RBAC rule
U003,B217,Restore,2026-02-20 05:28:00,93.59.98.112,Corporate,Allowed,Access granted
U063,B038,Download,2026-02-12 07:58:38,37.2.220.181,Personal,Allowed,Access granted
U032,B004,List,2026-03-22 10:51:06,81.118.3.88,Corporate,Allowed,Access granted
U057,B009,Restore,2026-03-29 04:01:15,156.182.200.115,Corporate,Denied,RBAC rule
U096,B247,List,2026-01-14 17:21:31,217.180.180.81,Personal,Denied,RBAC rule
U076,B096,List,2026-02-17 17:06:57,174.94.34.196,Personal,Allowed,Access granted
U006,B272,Delete,2026-03-13 01:17:22,198.20.101.20,Corporate,Allowed,Access granted
U093,B088,Delete,2026-01-25 03:32:12,42.220.153.52,Corporate,Allowed,Access granted
U025,B016,List,2026-01-15 17:20:05,160.122.236.153,Personal,Allowed,Access granted
U091,B257,Restore,2026-03-08 20:16:52,88.251.31.149,Personal,Allowed,Access granted
U046,B152,List,2026-03-25 16:43:37,121.215.119.54,Corporate,Allowed,Access granted
U077,B278,Restore,2026-01-08 21:08:58,134.49.4.139,Personal,Allowed,Access granted
U056,B287,Download,2026-01-07 23:10:57,217.103.39.152,Personal,Denied,RBAC rule
U012,B227,Restore,2026-02-18 00:14:17,82.153.112.33,Corporate,Denied,RBAC rule
U096,B045,Download,2026-01-22 00:00:23,155.250.27.168,Personal,Allowed,Access granted
U041,B112,Download,2026-03-11 17:41:59,167.108.95.120,Corporate,Allowed,Access granted
U057,B279,List,2026-01-30 14:17:09,53.152.207.171,Personal,Denied,RBAC rule
U064,B188,Delete,2026-03-26 22:46:13,132.135.116.42,Corporate,Allowed,Access granted
U048,B240,Download,2026-03-29 14:16:47,6.33.240.55,Personal,Denied,RBAC rule
U006,B077,Restore,2026-02-01 21:19:08,28.239.202.201,Corporate,Denied,RBAC rule
U052,B023,Delete,2026-03-16 22:13:58,159.83.212.151,Personal,Denied,RBAC rule
U026,B270,Download,2026-01-14 16:13:07,10.250.66.55,Corporate,Allowed,Access granted
U027,B222,List,2026-01-31 23:58:14,124.80.58.68,Personal,Allowed,Access granted
U035,B214,Restore,2026-02-18 12:45:06,180.229.57.123,Corporate,Denied,RBAC rule
U055,B102,Download,2026-03-28 06:03:52,131.88.176.160,Corporate,Denied,RBAC rule
U031,B215,Delete,2026-01-28 21:11:05,113.89.115.103,Corporate,Allowed,Access granted
U075,B012,List,2026-03-08 03:40:11,54.35.7.22,Personal,Denied,RBAC rule
U033,B213,List,2026-03-28 11:29:23,71.92.112.195,Personal,Allowed,Access granted
U006,B111,List,2026-02-23 08:31:28,171.132.177.207,Personal,Allowed,Access granted
U022,B111,Delete,2026-02-02 20:36:54,90.181.102.120,Personal,Denied,RBAC rule
U059,B162,Download,2026-02-06 03:58:55,28.121.122.136,Personal,Denied,RBAC rule
U023,B094,List,2026-03-11 00:33:39,144.99.55.73,Corporate,Allowed,Access granted
U027,B029,Download,2026-03-08 09:36:46,166.93.106.66,Corporate,Allowed,Access granted
U067,B014,Delete,2026-01-29 11:06:00,79.86.201.53,Personal,Denied,RBAC rule
U053,B195,List,2026-03-24 13:52:27,216.47.177.131,Corporate,Denied,RBAC rule
U051,B267,Restore,2026-01-30 10:18:01,17.139.13.53,Personal,Denied,RBAC rule
U093,B109,List,2026-03-11 16:20:49,179.16.192.20,Personal,Allowed,Access granted
U082,B224,Restore,2026-03-23 23:24:05,8.170.62.233,Corporate,Denied,RBAC rule
U020,B192,Delete,2026-01-31 16:48:00,177.212.242.22,Personal,Denied,RBAC rule
U062,B294,Restore,2026-01-13 23:07:37,120.125.8.255,Personal,Denied,RBAC rule
U039,B002,Download,2026-01-26 02:46:25,28.215.205.77,Personal,Allowed,Access granted
U100,B054,Delete,2026-01-18 15:04:38,190.239.30.145,Corporate,Denied,RBAC rule
U099,B257,Delete,2026-01-19 10:41:29,149.85.201.87,Personal,Allowed,Access granted
U068,B227,Download,2026-03-12 08:53:59,61.64.247.58,Corporate,Allowed,Access granted
U097,B143,Download,2026-01-04 07:51:31,143.142.35.107,Personal,Denied,RBAC rule
U087,B065,Download,2026-03-28 06:21:46,52.176.55.191,Corporate,Allowed,Access granted
U022,B025,Restore,2026-01-02 16:45:02,150.253.255.121,Corporate,Denied,RBAC rule
U083,B214,Delete,2026-01-17 18:28:05,169.56.203.228,Personal,Allowed,Access granted
U085,B009,Download,2026-01-15 18:39:29,178.32.41.171,Corporate,Allowed,Access granted
U051,B223,List,2026-03-19 17:03:58,85.218.10.27,Corporate,Denied,RBAC rule
U027,B094,Delete,2026-02-09 06:42:12,205.13.136.92,Personal,Denied,RBAC rule
